10 12665 7049 8336 10901 4869 13549 11260 8761 6104 9337
10 7641 5768 6834 8753 6783 2346 9055 9133 705 3536
10 8531 15836 15262 16353 6359 5267 6976 2629 16045 4614
10 16468 11915 13180 16408 14751 6581 13016 727 14279 9886
10 2229 4984 671 5147 929 4956 6096 4922 2388 828
10 11538 1104 14366 1203 1944 14829 1192 12383 14090 845
10 10474 9824 10579 247 11921 1665 10585 11003 6623 10844
10 12631 13903 13216 13570 6653 13387 11610 13962 3815 12702
10 1903 148 2539 1152 937 1910 2391 917 2753 2057
10 4117 14767 14278 13180 5726 14180 11610 15703 14097 15860
10 11757 10039 15037 5647 5684 7111 7565 14734 9912 5646
10 12158 11998 597 6247 11808 13240 11269 13152 922 1441
10 3981 12417 12181 8161 7894 10962 882 12337 11947 10971
10 11380 11483 8450 6786 11438 11423 11405 11398 11414 11417
10 15082 15310 15877 12465 15461 15735 14461 16210 7325 4857
10 4345 4171 1047 4344 450 4167 2596 921 3737 3710
10 4101 490 9935 8012 4932 1346 14521 9236 8701 10012
10 2778 5411 477 79 15861 746 12390 6188 28 9578
10 8152 11926 16045 4086 8925 7636 5262 14576 1090 7996
10 11969 11957 14502 12930 11138 10606 16252 11978 16853 11631
10 14662 12477 15821 16503 7183 13397 15571 11927 81 7593
10 4793 2164 4254 9494 5311 12209 5308 13173 3885 2301
10 3342 8884 2947 1886 10485 12308 3222 11650 12199 446
10 13631 13694 13680 13765 13671 13681 11100 13786 13648 13716
10 13364 12481 2788 10305 998 2462 11091 2794 7922 4685
10 6670 5044 6671 977 3775 1811 6221 6669 4477 6266
10 11270 8858 830 856 10686 5261 7513 11269 2752 8410
10 9416 11310 5200 639 8121 11246 271 595 682 7051
10 1203 12074 11199 12715 821 2066 12128 8733 9888 5261
10 12536 2049 2478 8181 3232 4078 11502 5120 4592 2895
10 2388 328 9655 8878 3516 10031 1167 1665 8938 4686
10 16229 8426 4102 12244 13105 12270 676 4036 10464 348
10 1837 1830 1829 1840 3943 1821 1841 1820 1828 1956
10 1933 13047 4223 2985 2297 14907 7567 2986 1478 680
10 240 4464 99 11942 5723 2336 5740 9917 3599 4585
10 18 1616 917 11785 7609 1941 140 11567 1259 400
10 134 656 120 29 447 135 2352 2283 2265 30
10 14102 5743 13520 1712 12186 2383 1700 6416 6574 11866
10 8927 1149 4547 7025 4284 4005 8049 1159 7737 7200
10 3115 307 2437 9701 2670 221 302 308 147 750
10 2547 8441 8463 2293 335 2505 1747 6127 5002 119
10 681 3051 4364 888 2126 701 2100 1767 4787 4788
10 755 10739 6350 14943 7270 12056 3978 895 286 4201
10 655 4135 6264 10644 380 10491 4331 2433 1681 4027
10 6554 4427 7922 1461 3981 2545 3922 7763 6502 4409
10 2378 3388 247 4421 5291 1784 1247 3830 7154 4677
10 3445 5828 8445 4820 1423 2782 902 9386 4748 2765
10 1875 4671 3117 4609 12132 6351 2017 2434 7834 12877
10 13874 14553 12423 14456 14391 11337 4421 13943 11200 13436
10 10024 6387 10012 10898 11195 10212 2308 255 8590 11092
10 584 2121 902 546 1331 1409 1384 2198 790 2453
10 12445 15316 16740 16733 16379 16831 16977 16271 16842 16776
10 4738 2221 11794 9962 3426 11499 7402 10578 11672 132
10 23 4852 2369 2357 4710 3079 1383 3472 14 101
10 5588 1818 2525 490 1050 1028 1852 1866 54 9579
10 9332 11467 1157 7823 7822 2560 11463 1115 6906 2566
10 3941 6412 10221 10170 12425 10791 11589 9933 12456 6577
10 398 2956 3981 2988 280 2391 369 2098 1997 4367
10 8834 3528 13108 11138 14528 13439 13301 5691 845 6521
10 7317 2216 1201 10609 3186 9829 2220 8670 6503 5430
10 2711 6895 5097 12395 13128 5868 8960 4491 2305 6216
10 4 19 1546 11122 8812 9214 5152 1594 1803 6934
10 15783 15033 15958 15862 11850 15073 15813 16410 13208 15676
10 247 9220 8569 249 3178 14968 16456 9403 2794 9717
10 4736 524 2803 4740 453 4731 1876 4737 9455 656
10 13008 8028 7414 12933 2900 10857 12173 4484 8360 426
10 8163 10358 11357 2240 5343 250 15027 8859 3191 13437
10 8748 16292 15723 14116 16054 13872 14691 10740 16333 16410
10 9358 3113 10644 5769 9026 4079 4446 5034 156 9591
10 4790 3418 1919 888 4004 2836 7077 7270 9985 4671
10 3690 8117 2208 10526 665 5122 11930 7627 6098 8606
10 16750 16195 16588 16357 14945 14618 15005 16173 14384 15139
10 10316 3172 4291 1648 3693 10317 12303 11995 12399 495
10 15626 15993 16318 15843 15665 15985 15916 15983 15950 10376
10 12296 15407 13799 2725 12460 14290 13814 3932 15935 12441
10 10387 2418 13398 5252 7267 14749 6494 204 15090 10545
10 14533 1409 10238 5564 6215 7933 16195 5207 8244 13008
10 13964 16791 15586 15400 16752 16923 15751 15079 13452 16250
10 4581 1046 5872 8089 2992 2592 3665 10199 8740 3120
10 1909 1041 2201 335 13061 223 11510 230 197 2689
10 6809 7184 2078 22 14 4709 10101 1840 1828 638
10 9378 9582 3456 1709 7823 6482 6446 3431 1732 4982
10 250 5504 4246 761 11258 1296 1305 4649 5475 502
10 97 8587 705 1026 1104 1490 3368 482 6269 6818
10 863 828 830 862 864 853 658 858 860 852
10 16754 16739 16277 16449 16829 14646 15197 16900 16618 16907
10 2080 746 2966 1995 9835 5690 6798 2082 7672 6384
10 108 4331 5311 2164 1090 4349 9919 5308 12108 13548
10 11328 3981 9103 14176 9978 12928 7545 13784 2794 8026
10 389 120 2 262 4819 4822 133 266 235 4823
10 13020 15883 15017 15403 14663 15822 15847 14646 15745 15871
10 3981 380 9759 280 285 5780 2800 4585 567 8698
10 11493 8108 12084 2022 12085 12516 5487 3899 1669 11492
10 15802 11349 9290 11954 11783 7667 6627 199 143 6091
10 3850 7763 4684 10086 5398 4841 525 7225 917 9164
10 2051 14194 2914 15113 6294 12764 11888 14808 11255 16353
10 4858 6774 11171 9529 1164 1209 1027 7042 10158 10104
10 2562 11401 13899 14275 13783 14731 8091 13278 5688 2805
10 444 9671 12276 12291 7262 8014 11205 2489 14891 12202
10 15288 11885 477 7599 11785 2620 8086 746 17 71
10 428 252 425 245 14475 49 276 209 1871 427
10 2035 10033 11589 4703 6868 7547 6287 3736 8442 5839
10 4356 2785 7486 6294 11212 10043 12481 10150 10962 4283
10 1357 78 225 28 489 1942 9082 1683 4031 11147
10 11542 8851 6850 10019 6341 2739 9309 5312 15 10159
10 5120 4398 11100 6285 3142 3747 11222 926 8861 3850
10 14682 16599 16651 16793 16645 16528 16761 4838 14854 16757
10 8832 6189 2397 14963 4485 2399 13946 1252 3036 2
10 820 2082 9059 1995 6347 843 2298 3158 849 2292
10 8792 8799 7825 2902 2535 4448 7339 8323 212 12352
10 14502 1673 15309 13191 15457 16475 13439 1737 6050 767
10 4618 10287 8929 4626 4622 5842 15911 7614 6000 12468
10 1401 2653 4207 1735 2923 3810 45 2738 2606 5397
10 715 6869 1451 1804 7963 6868 9198 9199 1168 6867
10 1851 1848 4384 2525 2129 933 8064 4291 1866 2819
10 7167 2299 3608 3089 3351 2758 3349 1919 3348 2689
10 647 544 8780 9423 6884 8733 739 10064 4849 331
10 7135 7922 5034 4740 8237 3981 936 8953 8160 8158
10 5208 10774 283 807 3675 5180 4647 4924 2865 14330
10 7109 10672 2448 11675 7112 896 7110 7101 7111 1722
10 706 3673 2201 1277 10382 15377 9441 4070 15682 1024
10 934 1204 1801 3336 3532 8083 8947 1203 4820 828
10 8471 4885 1929 11516 5552 5553 5554 1469 4989 1130
10 13797 4686 15194 3438 321 8975 15603 5813 14995 14931
10 10580 4441 10540 12151 4442 12147 2623 12180 11858 10322
10 8098 1244 12236 2837 8437 4935 568 271 5858 788
10 13017 11755 10652 7558 10271 1482 9998 10765 718 11761
10 16249 16637 16355 13758 11649 11072 14179 16645 4965 6778
10 8746 4198 2436 4144 5558 3441 3250 3359 4553 5250
10 2902 4137 5339 7000 6300 212 2877 7001 4576 8323
10 6664 7631 3987 2111 11179 9368 10907 1980 4703 11229
10 4234 14177 10605 8392 12563 9712 12571 7053 917 13364
10 15663 1539 12880 15075 15193 14586 13452 650 11288 13876
10 988 9767 9868 7324 9210 9766 10709 7606 2168 5961
10 2091 3051 5823 2691 7209 1090 1231 5403 6196 3293
10 2901 2777 3175 5844 5852 9348 11142 6585 6933 1428
10 2450 450 572 2449 875 1242 948 1038 2452 2451
10 16954 7223 14606 16822 16907 16855 16829 13505 16969 15228
10 13009 1960 2687 11714 3988 863 12395 6084 5048 8591
10 4505 4503 5596 3990 4393 5287 5160 252 3743 1567
10 16318 16264 15661 15773 16575 14607 14938 16868 16959 15033
10 6689 1765 1753 3104 9109 10020 1329 3834 6327 4719
10 1027 755 2216 11510 7466 3414 521 6086 6387 2294
10 4620 4139 6416 5991 7836 3846 9843 6847 4562 3591
10 12714 7102 6932 13893 5430 7468 5560 9864 436 1090
10 13659 13700 13651 13756 13701 13721 13665 13658 13631 13775
10 15595 16919 15983 15408 16365 15362 15289 1529 15503 16851
10 7048 5005 7211 11329 11960 9631 1179 7215 10247 5276
10 15111 777 12880 12575 3245 15690 2227 15101 10466 1177
10 14112 16346 16467 15430 4518 16424 15751 16564 5164 16441
10 5627 5615 5617 6310 5618 5330 5623 5629 5622 27
10 15240 14740 16658 12690 15208 11577 16740 16977 15871 16379
10 4255 3167 4256 4880 4251 4262 7914 4260 6573 4252
10 3387 4944 9468 4168 3342 4170 3835 10148 6206 5934
10 6964 16 16353 8603 15113 8202 16808 8432 5522 13344
10 2325 7680 10043 335 3132 2715 3879 2007 7489 13267
10 4660 7902 3580 2165 3762 4820 7448 1484 8911 2167
10 1213 8975 1556 4020 9173 220 7687 12976 1023 1011
10 3353 16945 447 5023 2653 12869 5090 12604 5194 9564
10 1124 7330 615 1127 1125 888 5398 4449 1136 1150
10 16256 15632 3284 16178 16097 1645 1582 8248 4067 16251
10 2343 6971 2339 12330 3603 2798 1707 3659 7167 9552
10 8452 3495 4481 7876 2203 15895 7877 7107 4651 1221
10 12109 9790 4737 1213 8095 27 10601 7036 4738 3783
10 8297 12664 15811 6458 12281 11656 13576 11164 5211 15794
10 3104 10392 4719 2873 6092 3181 5111 4200 14734 4109
10 115 58 55 930 152 34 252 59 813 530
10 13481 7922 9103 7490 13530 13736 9164 10604 12625 8511
10 1174 7447 1198 4181 436 9752 6066 1192 5429 3710
10 64 1548 4038 14454 1680 3450 9587 1580 9554 6403
10 10662 13568 90 13378 1561 4015 3975 13965 50 12682
10 3658 9117 2777 3659 12885 3808 14 7328 243 2794
10 2375 132 278 15095 13740 5772 4729 5012 15088 3711
10 1542 1590 10249 10621 227 1698 50 439 9138 12976
10 2000 3592 7972 15433 10409 856 2680 838 13795 2691
10 861 10964 2461 11828 3082 4903 8587 6979 5768 9604
10 7101 7110 5761 3556 7111 1722 2448 896 5690 7109
10 6997 8673 4435 8394 8679 4415 8677 8680 3797 8678
10 14786 6994 3188 13597 4799 15197 15248 11515 8004 8381
10 3332 11696 2642 6704 12015 6432 512 5606 6715 11036
10 8817 13804 12492 4660 10573 12272 16045 8988 8943 16947
10 1068 36 14134 3381 3799 8460 3292 1602 3453 7192
10 15324 16007 15289 12774 15856 16222 16514 16501 15582 14715
10 638 9100 7430 7630 10112 10924 10952 12066 4939 12646
10 14012 13924 11309 1699 12706 4144 7697 14475 13406 11824
10 5854 6127 3352 4430 8760 6280 86 14809 7598 2505
10 3808 3050 13966 6353 14718 8773 8281 2216 5322 12853
10 8513 1655 12220 11515 8371 9926 8419 12477 9410 10361
10 12523 13110 11315 5913 3836 13419 9334 12441 13323 5639
10 1424 925 359 755 10606 8236 125 9358 12652 8721
10 10777 12984 13181 4039 107 1 43 25 7321 14573
10 2980 15431 16706 16620 14835 14590 13828 7779 5223 16299
10 10327 1950 9445 4732 552 1104 914 3431 7661 4729
10 11269 4280 1772 3569 2263 3468 2452 2459 8956 3782
10 1993 946 7231 3907 896 2625 8754 3269 3129 8081
10 11648 9230 13554 7905 2417 7947 2987 9007 16147 13854
10 15163 9972 1211 2216 4181 8040 2446 3188 283 1743
10 16475 15944 15531 296 13460 9633 12765 16853 16609 16976
10 16285 14368 3088 13078 15186 13191 5680 15007 1737 7377
10 15144 12791 14834 13023 270 4933 10524 9257 790 12339
10 16297 9793 7255 4871 11694 10662 9228 10272 14288 11967
10 9593 10775 10386 10332 10387 9557 10361 9043 5161 9603
10 13797 2777 13940 9472 7657 9965 1901 10531 13877 7423
10 703 247 485 14289 1556 3573 3130 7587 2507 2411
10 3585 5873 7353 1179 7354 7938 1964 13263 3377 12167
10 14264 4891 369 1816 3591 15203 12739 3381 1871 14938
10 7430 3187 9276 4555 902 6350 7509 5584 900 1898
10 28 11285 5248 6029 10301 7564 7572 5659 5729 2563
10 7392 6326 5923 7300 8281 4484 1430 2055 2918 9180
10 7095 1012 1181 5877 1209 1192 12904 7094 7005 220
10 5977 16320 13798 3970 13055 1944 10520 9847 5312 15029
10 16788 14607 16045 15086 15047 4179 7647 8227 13995 16318
10 609 622 6694 7790 1723 12162 624 1173 937 627
10 6429 13939 4422 9589 12206 14604 12923 12279 917 14574
10 7410 232 180 3828 5654 10921 182 2086 4566 377
10 8372 9621 4822 1175 4820 7792 2211 1104 2240 5870
10 7049 11069 5161 666 8823 3364 5879 9845 11726 9032
10 16397 15847 11538 16883 15247 16071 15109 16695 16954 15674
10 14749 14859 15755 14758 16268 14830 16076 14813 13525 6230
10 4643 14396 5175 2874 8496 15903 6524 15185 6437 5113
10 14946 12317 3480 14579 6521 7155 16875 16328 12551 13043
10 11663 380 1476 4427 4426 8408 4437 4423 4432 4735
10 5355 10184 335 12564 8531 15361 12607 15425 7658 8759
10 9684 4179 16867 16041 16872 16711 16706 16506 7175 9517
10 7672 15686 11186 3080 14629 14283 7437 14085 4462 2402
10 7010 691 4580 7168 5039 10081 689 9552 4535 670
10 10125 10998 12432 11148 11197 10283 1673 13886 767 6357
10 8237 615 447 8236 6630 6347 5773 6018 5028 9103
10 2245 17 2852 243 885 755 226 3412 2848 1415
10 1769 1030 7112 1175 3293 10875 2114 6931 11510 14575
10 888 3966 4009 7583 1837 12894 13430 2112 4002 8863
10 7036 8021 2459 7003 4346 1100 3608 3517 5541 3643
10 7000 6300 2877 2902 4137 7001 8323 5339 4576 212
10 9773 13204 15749 1557 16266 1588 1637 15 16290 16490
10 8290 12090 10696 11627 5437 2012 6718 7223 1973 8336
10 3337 10133 12575 6949 269 7052 586 7115 2826 7114
10 3892 1403 1401 9597 7968 7434 7213 2040 1993 7458
10 4251 4262 4256 10523 4611 4252 559 4255 13978 10660
10 4746 154 176 378 4123 1763 180 4952 505 1985
10 4018 5919 6572 3800 6848 3071 8600 6847 8586 6416
10 16493 4179 9041 15588 12691 16403 14642 8272 16180 16314
10 13943 12190 10954 3741 14150 6294 14226 12191 11964 3776
10 8943 8817 13804 8989 14242 10787 12492 3649 8988 8944
10 14665 4854 15031 9998 4742 247 3514 6321 7296 2221
10 520 1669 14144 8801 8133 5728 11700 329 6951 13934
10 11567 10843 11331 226 14116 14770 9327 11156 2 7075
10 10843 7352 4292 9950 7902 2579 10009 5590 2822 3771
10 13689 13667 13660 13679 13778 13670 13693 13675 13757 13712
10 5753 7306 7149 6975 7500 7498 7720 2428 4314 8468
10 12573 16803 15672 15097 16287 6413 14017 14455 689 15345
10 13139 12502 13142 11323 13063 11571 12522 13428 11701 11515
10 11889 11963 11313 12960 12049 8991 14071 7890 13142 12430
10 10313 42 7647 6043 5407 1856 12095 10262 8717 8716
10 2888 582 3670 3944 2887 2886 2882 581 2885 397
10 2941 9203 7458 7216 14420 791 5338 3683 1807 4779
10 3319 8074 9013 7616 628 2091 2093 655 1498 2092
10 14116 16731 14733 7295 16098 8673 16029 16353 8604 10647
10 2741 12512 8861 7743 10864 12937 13260 10870 4697 12931
10 8521 6549 5950 2712 8516 12571 7886 10128 4808 5538
10 13481 12840 14177 13326 13443 12190 12842 9966 10605 9103
10 5943 11787 2578 6731 10622 13020 845 15624 11677 16523
10 4809 7986 2861 2543 11971 10342 2446 6022 14396 3563
10 13341 359 5267 521 5949 3673 4630 6231 11723 9750
10 76 882 1036 2469 5110 9939 226 11098 11058 16
10 205 9114 12080 10275 418 10397 4067 11264 9890 11040
10 6220 8746 9461 8442 6177 15703 8651 2987 7727 3062
10 477 4430 1138 3718 663 15919 3133 7994 7783 3981
10 8063 4966 10349 10306 6509 8207 5706 6340 10469 10346
10 4138 7331 5163 10118 7788 8634 8641 10493 8648 9280
10 16441 4193 6538 2699 14780 6988 14050 16625 3440 13373
10 7504 2727 6004 3684 4977 5007 3671 5001 135 2768
10 5385 6513 1318 16155 12418 1647 4303 7285 15227 1305
10 14490 14034 2489 12447 9103 13326 9966 12842 10605 792
10 16045 15526 1616 708 26 6456 1588 4158 1586 5312
10 2060 9034 15699 12171 4179 1724 10387 1538 10365 2084
10 3625 5158 2017 4002 4012 1136 4007 211 3142 8067
10 3569 4781 4777 4782 4779 3683 3468 2450 4780 4775
10 2711 2653 2468 2258 1910 2375 2745 1914 1928 2467
10 1312 9229 5271 9192 10394 7904 7683 11341 8889 3463
10 16250 15995 15113 15958 8943 15875 15868 16274 4179 15984
10 9653 10368 10065 1177 6218 9210 9973 4823 6643 3377
10 14022 15640 12419 14672 14362 3522 3428 2489 15152 15801
10 1717 9568 10774 648 8343 2446 3603 12367 9159 9569
10 10413 14789 15836 2728 14373 14264 8485 12338 1350 6186
10 7434 1401 1403 2501 7048 12657 5835 1764 2462 791
10 9207 1676 1122 6781 1113 1090 7478 1689 10231 5945
10 14365 13726 14412 14681 16121 15268 10811 15924 14354 14986
10 6290 13748 13713 13789 13657 13787 13772 10539 13662 13769
10 12346 9626 2235 7030 7072 1766 977 1184 4482 988
10 8406 3606 1213 8910 11327 11747 6612 6075 16024 11527
10 8124 6994 1570 16588 1567 3404 9711 6968 16156 62
10 2983 598 320 280 8110 8698 3638 3115 2787 9546
10 4248 8503 3236 2852 2749 4151 2472 3850 4130 5806
10 390 13900 15610 6818 4158 128 15568 5750 9669 772
10 12228 11237 12232 11256 11883 5387 12658 11251 2485 11519
10 6598 14672 14877 11203 8731 12377 1836 10180 16198 9542
10 505 4324 5363 6105 4952 3410 762 1042 3726 6673
10 14132 7231 11100 2985 7672 4206 8521 10001 4080 13194
10 11921 7445 8952 11959 12263 2914 10247 11960 7211 7215
10 5008 755 2853 2355 1278 5004 3023 5001 815 10305
10 8580 1124 1937 1208 8947 1175 6405 9592 6698 9716
10 1192 1213 3808 1203 4036 14386 7233 1215 9489 6076
10 5161 16025 3367 15343 14501 15926 16449 14883 16618 9228
10 7310 3426 144 1743 7314 6207 3218 6852 4945 6229
10 13814 15071 15266 4352 4354 13258 15715 15714 4356 13534
10 2625 13344 10046 5211 10837 12034 15689 14666 14664 15104
10 16495 13903 15010 13248 16840 16294 16694 11781 16318 8356
10 11883 5388 3000 3305 6654 12239 6982 11237 11240 9292
10 745 5272 3512 551 236 5140 6238 192 1100 4793
10 5034 13482 12213 9103 9164 9893 8907 8831 23 2794
10 5410 10244 1370 12720 8922 9291 3745 647 7112 12401
10 5550 1141 5549 4958 12574 3039 1948 3145 13385 5819
10 4130 2246 888 4131 7424 3919 7924 11986 2521 1913
10 5350 1240 1571 12107 9498 4840 4518 8213 3869 5054
10 9917 5582 9110 9553 8131 955 797 13936 12011 13918
10 9398 14531 4772 7237 8464 13838 13556 6653 13386 16103
10 207 3026 10294 135 2753 8346 2057 10507 11201 1380
10 12170 7685 5327 9544 15651 14024 13311 8389 15490 14165
10 2445 10837 8090 9977 450 12730 10377 5331 7840 7110
10 7354 7651 2215 9291 9124 2170 2179 1203 3585 2178
10 4575 2337 282 4572 3552 1368 655 703 7187 1861
10 12248 13363 16388 16090 15528 16320 7879 16207 16352 14252
10 7222 441 4533 5570 704 12979 15221 11156 16826 12990
10 2000 6798 5185 75 13510 2753 3803 96 10693 3639
10 1694 16292 15023 5493 15270 1673 5223 9839 12765 10347
10 1205 929 4922 5446 7812 4774 7157 3561 10031 7818
10 1919 14915 16287 15012 14772 7650 1923 6345 4676 14565
10 9 9049 6664 340 1410 6644 7126 9459 3729 4296
10 16152 16805 11194 8326 4964 1035 9611 14783 16045 14236
10 2411 3185 3183 746 207 838 3184 3309 2466 630
10 2196 13033 16156 11962 6713 6109 9704 4521 13727 10897
10 11002 2788 14877 11328 477 15094 13010 2794 3930 12205
10 9702 5734 5686 5963 9701 8241 8765 3796 5723 6674
10 48 704 39 14035 8758 5152 1957 15113 2240 1353
10 14274 13502 8878 10000 13793 12626 7785 14700 15070 14871
10 8350 1434 10382 2774 3313 6612 1482 3252 7003 2636
10 14576 13218 14673 13573 14672 11211 14713 3981 12844 8162
10 13028 12932 12330 14119 4924 15645 10590 13410 9598 16785
10 12029 14437 16448 12801 15177 12665 16335 14359 8824 12459
10 1199 10329 8993 5248 6947 10395 7031 8626 13070 3264
10 13908 12953 14875 7971 9066 13907 11902 8125 13488 14117
10 4204 3133 2681 2443 6752 2263 330 4929 2439 6751
10 11080 951 6045 5757 7350 12694 949 9546 7374 950
10 6826 10876 13218 12279 12469 13113 15386 13534 14574 9513
10 5612 15440 16182 15358 6967 16641 14607 16752 4367 9818
10 6664 1065 4322 6449 1980 5948 6663 6666 1862 3062
10 11812 13553 4983 6294 4045 7941 10880 380 10740 9857
10 10308 6498 2558 2393 11397 9670 8423 10040 12189 9528
10 2190 13494 14122 12637 5525 13566 3802 3894 15179 13646
10 3808 1816 1345 8036 1100 2216 8458 1937 9757 4020
10 4808 941 7120 6240 2715 4078 2479 4134 5575 1261
10 875 15306 1283 4532 6761 780 6458 2914 1780 6396
10 7389 9287 2834 1259 8438 1050 6993 8186 1673 5685
10 2215 832 7774 7073 80 10905 704 11268 15600 2596
10 7615 3222 6475 3332 5842 445 3469 2144 2937 6477
10 4650 16 4020 246 3138 6403 1356 4460 511 3413
10 10852 277 1354 16244 4335 13053 16237 12694 8195 14108
10 14410 4285 14436 12453 14808 15578 15842 15505 15245 2472
10 505 1987 150 406 9955 7562 7896 206 5719 504
10 9982 3838 1180 328 5963 12272 15323 1196 5313 5309
10 10363 14870 1558 13286 3148 10722 8272 8225 688 14716
10 15012 15520 109 12573 14515 15970 15382 15892 8877 15345
10 1117 5263 5262 5265 3261 1922 2712 3386 3627 3302
10 11555 5643 10181 3903 6268 8852 2361 7189 11750 9048
10 445 4562 2821 4588 6493 6587 4805 6063 4968 4018
10 9342 2246 4958 1937 12479 8588 4187 5332 1770 6647
10 12330 12216 807 2335 13061 13028 2867 12573 14455 9598
10 4027 921 11762 11753 7466 11755 628 561 13224 9654
10 837 1203 2485 1161 922 2203 845 1204 10045 1223
10 4773 3782 243 12330 3573 1020 10086 4841 2462 11203
10 12432 9093 1569 13217 5088 2048 8134 9571 43 4668
10 10591 13261 14142 6730 8030 4465 9334 8885 11641 10624
10 8909 8040 819 4663 7928 4536 2876 4001 2878 3752
10 11469 11481 5061 2572 4294 11475 5617 8068 5620 7198
10 5298 4137 3781 5079 14565 807 236 9790 628 14772
10 4802 2797 281 4800 4461 2338 655 3686 3955 2798
10 1435 8333 2297 8864 1332 7765 1454 573 4247 2311
10 15036 6063 8898 14608 15016 10884 978 11648 6675 10148
10 3177 6462 9009 4415 1401 10367 3175 12783 1395 14235
10 3647 10910 11711 3616 5911 10911 8873 6977 9600 6651
10 6863 5797 12838 16468 10524 16382 9211 12008 16218 12504
10 3409 5528 154 13432 5578 12924 10023 763 7562 9474
10 12522 8787 2826 13609 4966 2814 9689 14655 13595 12007
10 666 7622 1208 4283 2489 9652 8712 6781 988 6958
10 8917 5811 14319 9681 4197 1810 8812 10032 3673 9813
10 10607 9119 5573 6173 7136 9210 9133 1665 7606 7607
10 1398 1538 8889 5444 12526 1537 11593 10354 5966 12332
10 5754 6218 4113 7446 7289 9623 11360 2152 10327 6404
10 4473 176 4696 807 9790 403 235 183 4288 4277
10 1710 844 1712 1709 1715 1713 1708 1714 2739 1711
10 3580 2168 3482 11521 3584 10447 2979 1192 2780 3763
10 10664 3786 7636 10668 2262 10548 5770 2509 2688 7457
10 12379 8748 16616 14758 6874 5882 13949 6655 9776 9914
10 2797 1372 280 2799 2796 2785 2795 2076 14116 2789
10 4291 10085 14793 15749 11137 14092 12379 14695 5815 15539
10 12963 8808 1430 1203 4848 9834 1130 10294 14243 3513
