10	13481	9966	13364	12840	12190	9103	13443	10605	12191	13326
10	841	8626	12265	10622	13586	6731	16523	14649	10958	3812
10	743	14396	1937	6796	714	3254	3610	4809	7234	628
10	521	359	13341	9750	3673	4630	933	5949	6231	5267
10	882	5110	1036	226	16	76	9939	11058	2469	11098
10	7702	9114	10391	4067	12080	418	1648	1541	7451	9890
10	1665	10570	3271	3303	5576	7748	9330	3827	13005	1111
10	5690	7009	14736	10735	265	8888	9407	773	15220	14804
10	10349	6357	5736	11859	10346	10469	4966	8207	8063	6316
10	8648	4138	7331	10118	5163	7788	10493	9280	8634	8641
10	14874	14951	14765	16297	8386	15549	15500	12997	4165	14524
10	4775	2853	4574	9288	2449	2452	3684	4584	6004	706
10	2364	7726	16733	1282	14715	9430	1305	12907	3382	9434
10	13326	792	14490	14018	10605	14177	9103	2489	14034	11328
10	15526	5312	1632	26	12080	2227	14589	6456	1586	118
10	36	3165	3189	14837	10365	6789	4179	4483	9034	5944
10	8067	211	3625	4002	1929	3142	1136	2017	4007	5158
10	4779	2768	4776	2770	4782	3660	3857	4780	2450	2451
10	432	2711	2471	2747	2372	882	2258	746	2750	1473
10	276	6717	1316	4199	4530	5030	5705	6789	5600	4588
10	15868	12244	15995	15113	15958	16250	8943	14988	16294	15875
10	6218	4069	10065	1177	10368	3377	4823	9973	9653	15168
10	14022	14672	3522	15801	14362	12419	3428	15152	15640	2489
10	12367	648	9159	9200	2446	236	3603	2020	8343	4643
10	170	16647	14037	16319	7787	1860	5589	14508	15634	12896
10	2501	1993	10711	5835	1377	450	3471	4402	791	1181
10	1113	9406	1175	1096	1097	1094	7478	1181	7279	8723
10	14257	15278	9137	14610	15939	6977	14566	15344	15815	15271
10	13718	13764	13653	13713	13699	13648	13685	13659	13711	9954
10	988	3775	2034	1891	4479	11120	6424	4050	5560	12152
10	11524	1347	6075	11327	10555	3606	16024	12187	11527	6612
10	63	3	15731	9711	5695	10124	7918	15831	16318	16656
10	3638	2983	8698	3115	2787	9546	280	598	320	8110
10	1428	442	4827	2749	2350	1928	2852	4606	2717	8503
10	15568	772	15610	128	9669	6818	4158	390	13900	5750
10	10756	6675	11237	1714	9167	11238	10520	11883	11519	13839
10	11203	10180	2793	8731	6515	12325	2489	12206	917	8504
10	505	12105	3726	6105	6673	4324	762	5037	1042	3410
10	8521	4080	7672	4206	13194	10001	11100	2985	3053	7231
10	2914	11960	7215	11921	12263	11959	7445	8952	7211	10247
10	2848	5451	4993	3662	815	2842	4997	4212	4999	4991
10	6698	9592	6405	8580	1937	564	3345	6695	1090	1131
10	14163	847	3767	13470	6532	11954	7902	30	6611	10185
10	3367	16618	16449	15343	16025	16296	5161	14883	9228	14501
10	4945	7725	5584	1743	6852	6207	1211	3426	3218	2323
10	4356	12689	4352	7262	15266	13814	15714	13534	10697	15071
10	641	12424	9879	1249	293	14664	15306	2445	12992	4020
10	13248	15815	16416	8356	16219	16226	16495	13903	13268	16012
10	6654	11238	3000	11798	4076	5387	12658	6982	10927	12232
10	2869	3478	120	882	936	5272	545	192	6941	2032
10	12213	13482	8831	8907	9164	9893	13784	2794	9103	23
10	8922	6087	5410	3745	10244	647	7112	12401	1722	12720
10	7406	1137	6346	3039	1837	2159	4995	1720	12574	5550
10	4130	7924	4131	11986	1913	2523	2521	2246	3919	888
10	9286	9468	10369	3263	3989	4541	4518	1571	7536	10341
10	13936	13918	955	9917	5582	9110	8131	797	9553	12011
10	8632	13386	16111	7092	13216	16103	4673	13838	7237	12621
10	882	5183	4161	13270	7369	4150	1380	3733	7370	2466
10	8390	14024	9544	7685	15490	10743	12170	15651	9467	8389
10	450	12730	5331	656	2445	10377	9977	7110	10837	8090
10	9291	2170	2179	1203	2178	9124	7651	7354	2215	3585
10	6505	3130	7943	1861	5781	7187	7437	3552	3638	703
10	15913	15140	7879	16506	16089	16550	2415	13147	13277	16259
10	5921	2417	4533	15221	4018	12437	4406	704	28	6607
10	3803	5185	75	10693	13510	96	2000	2123	2753	3639
10	15821	12477	16321	13819	4307	15059	9797	9839	1673	11344
10	7157	14298	7812	4774	868	7818	10031	7569	12321	12312
10	15012	1919	14915	14772	1923	4676	16287	6345	13979	7650
10	7670	4226	2605	3712	9466	12320	3729	13002	11132	6664
10	3948	484	15600	1994	4068	485	15711	14877	16971	6907
10	3185	838	530	483	2411	3309	3184	3183	207	746
10	10350	14910	11583	12233	10558	9324	11281	16708	6713	1619
10	12205	13010	2788	11002	3930	2794	477	14877	15094	11328
10	9701	8241	8916	7891	8765	8880	3796	5686	6674	14127
10	7426	3706	39	9117	380	5312	3424	488	3858	1353
10	15070	12626	13793	13912	8878	10000	7785	14274	334	14871
10	7003	5543	1482	1807	1429	9540	1277	3252	1391	2636
10	15739	16198	10754	14673	10605	13573	13098	8237	14576	12426
10	15645	12330	13028	3254	12932	4924	10590	13993	9598	13410
10	14299	10901	14437	13827	16890	15177	13624	12801	4046	16827
10	14335	10329	3264	2365	12800	8923	10514	6947	8611	5081
10	13907	7971	8125	13488	9066	12953	11902	6840	14117	13908
10	7700	3879	2439	3207	1986	2443	2263	3133	2742	3626
10	956	7374	11080	7350	949	9546	6045	950	5757	951
10	12279	13534	13113	12469	9513	10876	15386	14574	13218	6826
10	5612	14607	16182	16736	16045	4179	15440	15358	16641	9605
10	1770	3062	6662	1065	1758	5948	3271	6663	6666	1862
10	13098	3981	7053	9037	10813	11567	13351	13553	8527	380
10	13732	8545	9061	13089	10308	8423	6506	11420	16773	11478
10	16529	2189	16140	16782	14580	15006	3924	15699	14502	7288
10	1100	3196	8036	3808	1345	8458	4020	6617	8457	1816
10	5028	4045	155	9902	6793	5964	4077	2747	939	11025
10	1283	6966	2619	1365	10540	4780	2626	791	1780	135
10	6540	5296	3710	6993	896	2291	8891	8186	1865	3924
10	13799	15861	704	9611	832	10051	14289	10055	15256	12779
10	6056	4875	2648	7867	547	6063	429	6475	3469	5054
10	3413	4650	3138	246	1356	226	16	17	6537	3421
10	8195	277	4335	10852	16237	12694	16244	15627	16388	2166
10	15842	12453	15245	4285	9878	15085	15578	14410	14436	14808
10	9955	223	378	7896	5527	13114	504	2105	505	1397
10	1459	4229	5963	3838	15323	3319	2388	1113	7760	7169
10	8967	12946	14720	14498	1608	3528	1558	13190	9157	8128
10	15520	12826	14515	8877	2629	109	15324	15012	15382	15185
10	5262	5266	3386	2712	1922	5265	5264	843	3302	1117
10	11750	11555	2361	8852	10181	5643	6268	7189	9048	7899
10	1944	3366	4968	2821	6587	5765	4562	8385	3342	2304
10	9342	4187	1770	4581	6314	7520	3292	5332	12479	8588
10	12368	12573	3721	14455	13227	2540	2335	13059	8088	807
10	13224	2549	12563	15266	10271	13511	11753	4027	628	807
10	1161	1204	1223	10693	845	10045	1203	837	2203	2485
10	2462	10086	12205	2489	1020	243	4773	3573	3782	11203
10	11910	2621	43	7648	9195	5088	5598	14730	2529	3164
10	11492	13498	1199	10624	13541	15624	12225	14392	11790	3440
10	972	2863	8984	819	2290	3752	4000	8331	4536	7661
10	2067	11472	5626	5669	4761	11448	5623	11474	11483	11403
10	3781	9790	628	14772	807	655	5298	4137	5079	236
10	281	4461	4580	655	3955	2338	3686	2798	2797	4802
10	1332	1477	4786	6761	573	1435	5750	8591	3538	3593
10	8745	10148	11648	2721	10884	6675	8898	13412	6063	15016
10	5906	3848	6761	12088	8462	3177	9385	13085	6932	4684
10	13025	6977	3647	5911	6651	10911	8873	10910	9600	3616
10	8987	14650	15419	7715	4937	16218	811	12302	612	5797
10	3828	308	2531	12182	383	655	2001	8177	10888	5826
10	12522	2826	14655	6372	9689	8787	13595	14050	2814	12833
10	740	9652	666	355	1208	2762	7622	2351	6781	4283
10	4197	2765	10032	14319	3120	8917	5811	1810	13204	9813
10	9210	7993	5573	9119	1665	9236	6229	7607	9235	9133
10	5344	5966	1537	8889	12526	1398	5444	11593	10354	2998
10	2215	2152	4113	5754	6404	6218	10327	9623	11360	7446
10	385	4696	390	4288	3455	391	395	505	8985	403
10	1713	1714	2739	1709	1715	1710	1711	1712	1708	844
10	7117	2175	2171	3482	3580	2156	2176	9765	1483	12517
10	2262	3786	5770	7706	7210	2688	10664	10548	10668	7457
10	6655	14609	6874	10386	16616	11630	13727	14758	14092	12379
10	2792	2076	14116	809	2794	1364	2789	2795	2787	2796
10	14695	5815	11571	15539	15749	4291	8721	11536	13987	755
10	11223	14243	8808	1203	9834	4848	12963	10294	9447	1130
10	582	3670	3944	2886	2882	2887	2888	2885	581	397
